pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-07-11,95.0,1.65,5.28,"Gonzales, Nick",693304,675660,field_out,hit_into_play,,,,,11.0,Nick Gonzales flies out to center fielder Garrett Mitchell.,R,R,L,PIT,MIL,X,8.0,fly_ball,2,2,2026,0.88,1.04,-0.6943788153217407,3.398615420927491,,,,0,1,Bot,129.09,93.6,,,,,-8.010115553012367,-138.15108848779442,-1.507401873573171,12.946613919505127,29.0291224988986,-18.643655881073716,3.05062336,1.539566929,265.0,75.2,31.0,94.9,2401.0,6.1,823356,596142,641343,668930,687401,806198,694192,669003,800325,54.37,0.309,0.285,0.0,1.0,0.0,0.0,3.0,6,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,127.0,-0.019,-0.232,64.4,6.0,,0.348,0.232,88.0,0,0,0.545,0.545,27,27,27,27,1,0,5.0,0.0,7.0,1.0,1.47,0.88,-0.88,27.4,6.294492977927824,3.570295576643843,27.584088756608796,26.003741110639552,22.307610278914517
SL,2026-07-11,86.9,1.7,5.32,"Gonzales, Nick",693304,675660,,ball,,,,,13.0,,R,R,L,PIT,MIL,B,,,1,2,2026,-0.17,0.08,-1.3371225822831434,1.226574583005747,,,,0,1,Bot,,,,,,,-6.7972922540052165,-126.57328614160106,-3.6618606083724,-0.630402766576883,22.05933866099313,-30.800217215352667,3.05062336,1.539566929,,,,87.1,2821.0,6.0,823356,596142,641343,668930,687401,806198,694192,669003,800325,54.46,,,,,,,,6,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,261.0,0.004,0.046,,,,,-0.046,,0,0,0.541,0.541,27,27,27,27,1,0,5.0,0.0,7.0,1.0,2.89,-0.17,0.17,30.8,,,,,
SL,2026-07-11,86.5,1.64,5.32,"Gonzales, Nick",693304,675660,,swinging_strike,,,,,11.0,,R,R,L,PIT,MIL,S,,,1,1,2026,-0.16,0.31,-1.1789515004182385,2.4275181363226945,,,,0,1,Bot,,,,,,,-6.270985022290998,-125.88759947337134,-1.1546126693697158,-0.5270206072048038,23.991690433810213,-28.865577091609552,3.05062336,1.539566929,,,,86.2,2701.0,5.9,823356,596142,641343,668930,687401,806198,694192,669003,800325,54.55,,,,,,,,6,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,180.0,-0.006,-0.06,74.6,8.1,1.825547568,,0.06,,0,0,0.547,0.547,27,27,27,27,1,0,5.0,0.0,7.0,1.0,2.72,-0.16,0.16,30.7,25.53511581604474,-30.406061864604364,33.86185035480418,20.5571060898901,37.91068861818262
FF,2026-07-11,94.0,1.74,5.34,"Gonzales, Nick",693304,675660,,ball,,,,,12.0,,R,R,L,PIT,MIL,B,,,0,1,2026,0.94,1.17,0.2779683575353254,3.795411585923171,,,,0,1,Bot,,,,,,,-5.809991705884634,-136.72653161717045,-0.7448378498990853,13.10966820144724,31.615020541386464,-17.60314587351494,3.05062336,1.539566929,,,,93.2,2455.0,6.0,823356,596142,641343,668930,687401,806198,694192,669003,800325,54.55,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,128.0,0.002,0.029,,,,,-0.029,,0,0,0.545,0.545,27,27,27,27,1,0,5.0,0.0,7.0,1.0,1.42,0.94,-0.94,29.7,,,,,
SI,2026-07-11,95.6,-1.04,5.45,"Gonzales, Nick",693304,694477,single,hit_into_play,,,,,6.0,Nick Gonzales singles on a ground ball to pitcher Chad Patrick.,R,R,R,PIT,MIL,X,1.0,ground_ball,0,1,2026,-1.49,0.7,0.4092659866539088,2.529110497664287,,,,0,6,Bot,128.5,177.53,,,,,7.138038269491498,-139.05298074621996,-3.4268309035088884,-20.901192492986542,32.424828268665586,-22.57282110265768,3.05062336,1.539566929,1.0,67.3,-63.0,94.9,2218.0,6.0,823357,661388,641343,668930,687401,806198,800325,669003,686217,54.47,0.282,0.254,0.9,1.0,1.0,0.0,2.0,52,2,Sinker,3,5,3,5,5,3,3,5,Standard,Standard,221.0,0.065,0.486,68.2,6.6,,0.285,-0.486,88.0,-2,-2,0.255,0.255,27,27,28,27,1,2,2.0,2.0,6.0,0.0,1.81,1.49,1.49,32.0,-8.810073028960405,24.480439385955417,31.73584974515088,40.79689063483484,12.319483713248774
FF,2026-07-11,93.4,1.71,5.39,"Gonzales, Nick",693304,675660,,called_strike,,,,,5.0,,R,R,L,PIT,MIL,S,,,0,0,2026,1.09,1.22,-0.0823408232011571,2.4686066127850905,,,,0,1,Bot,,,,,,,-6.957418457685823,-135.7307453576206,-4.258327999641772,15.02790016491894,31.133325907830056,-16.32022835775385,3.05062336,1.539566929,,,,92.8,2373.0,6.1,823356,596142,641343,668930,687401,806198,694192,669003,800325,54.37,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,129.0,-0.003,-0.041,,,,,0.041,,0,0,0.548,0.548,27,27,27,27,1,0,5.0,0.0,7.0,1.0,1.41,1.09,-1.09,30.4,,,,,
FC,2026-07-11,90.2,-1.42,5.16,"Gonzales, Nick",693304,694477,,called_strike,,,,,2.0,,R,R,R,PIT,MIL,S,,,0,0,2026,0.18,1.09,-0.1857227456417008,2.728971319434647,,,,0,6,Bot,,,,,,,2.636814313221008,-131.26598873245112,-2.2113801435907643,1.4172398287925712,29.68643511818749,-19.34133135623244,3.05062336,1.539566929,,,,89.5,2432.0,6.0,823357,661388,641343,668930,687401,806198,800325,669003,686217,54.47,,,,,,,,52,1,Cutter,3,5,3,5,5,3,3,5,Standard,Standard,141.0,-0.005,-0.041,,,,,0.041,,-2,-2,0.26,0.26,27,27,28,27,1,2,2.0,2.0,6.0,0.0,1.72,-0.18,-0.18,25.5,,,,,
SI,2026-07-09,91.0,-1.65,5.95,"Gonzales, Nick",693304,693821,field_out,hit_into_play,,,,,4.0,Nick Gonzales flies out to right fielder Mike Yastrzemski.,R,R,R,PIT,ATL,X,9.0,fly_ball,0,1,2026,-0.86,0.76,-0.3401737689382652,2.3807468690930964,,,,2,3,Bot,204.47,108.42,,,,,5.12715580702432,-132.3843801622142,-4.491575082900958,-11.203706680240442,27.84423932139989,-22.5308582223063,3.05062336,1.539566929,297.0,88.7,29.0,91.2,2113.0,6.4,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.09,0.04,0.04,0.0,1.0,0.0,0.0,3.0,30,2,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,206.0,-0.011,-0.217,73.7,6.7,,0.073,0.217,88.7,-1,-1,0.388,0.388,27,27,27,27,2,1,12.0,1.0,11.0,2.0,2.0,0.86,0.86,46.7,-0.810099421886045,9.143825184047468,41.91177067340908,32.00483200917215,20.173276799439563
SI,2026-07-09,91.1,-1.6,5.95,"Gonzales, Nick",693304,693821,,foul,,,,,8.0,,R,R,R,PIT,ATL,S,,,0,0,2026,-1.02,0.8,0.0884172798891602,1.7318184538951398,,,,2,3,Bot,,,,,,,6.428210134657491,-132.34897069465998,-6.153052060488024,-13.420309339020404,29.624046180224063,-21.626693823731745,3.05062336,1.539566929,236.0,78.1,33.0,90.9,2122.0,6.4,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.15,,,,,,,,30,1,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,211.0,-0.002,-0.045,71.2,7.0,,,0.045,88.0,-1,-1,0.39,0.39,27,27,27,27,2,1,12.0,1.0,11.0,2.0,1.97,1.02,1.02,48.6,-4.473606474013749,19.149445453425724,45.91862948353447,36.107922153151534,14.596565071806909
SL,2026-07-09,85.6,-1.49,6.04,"Gonzales, Nick",693304,693821,walk,ball,,,,,14.0,Nick Gonzales walks.,R,R,R,PIT,ATL,B,,,3,2,2026,0.38,-0.05,0.9489256375446584,1.092596133975952,,,,0,2,Bot,,,,,,,4.874184355998818,-124.63565765137314,-5.106669827556533,3.1419432725847583,22.079856826895657,-31.949881453094115,3.05062336,1.539566929,,,,85.8,2389.0,6.1,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.39,,0.698418,0.7,1.0,0.0,0.0,,15,6,Slider,0,1,0,1,1,0,0,1,Standard,Standard,85.0,0.035,0.36,,,,,-0.36,,-1,-1,0.449,0.449,27,27,27,27,1,0,12.0,1.0,11.0,2.0,3.13,-0.38,-0.38,50.5,,,,,
SL,2026-07-09,82.7,-1.67,6.06,"Gonzales, Nick",693304,693821,,called_strike,,,,,11.0,,R,R,R,PIT,ATL,S,,,3,1,2026,0.4,-0.44,-0.8336922433079629,2.739477549895056,,,,0,2,Bot,,,,,,,1.088231032318829,-120.57488062686316,-0.1063012913443346,3.776335333058928,20.168906430295205,-36.6852576483142,3.05062336,1.539566929,,,,83.2,2328.0,6.2,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.27,,,,,,,,15,5,Slider,0,1,0,1,1,0,0,1,Standard,Standard,43.0,-0.01,-0.101,,,,,0.101,,-1,-1,0.459,0.459,27,27,27,27,1,0,12.0,1.0,11.0,2.0,3.72,-0.4,-0.4,50.4,,,,,
SI,2026-07-09,91.4,-1.8,6.08,"Gonzales, Nick",693304,693821,,ball,,,,,13.0,,R,R,R,PIT,ATL,B,,,2,1,2026,-0.95,0.83,-1.1671708691819558,1.961555656438297,,,,0,2,Bot,,,,,,,3.64756781814743,-133.1666258845895,-6.168270622920503,-12.10136589713336,25.047171693594844,-21.16736534024338,3.05062336,1.539566929,,,,91.9,2093.0,6.2,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.28,,,,,,,,15,4,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,210.0,0.012,0.137,,,,,-0.137,,-1,-1,0.447,0.447,27,27,27,27,1,0,12.0,1.0,11.0,2.0,1.86,0.95,0.95,47.9,,,,,
SL,2026-07-09,84.1,-1.67,6.08,"Gonzales, Nick",693304,693821,,called_strike,,,,,3.0,,R,R,R,PIT,ATL,S,,,2,0,2026,0.52,-0.27,0.5172162555651401,2.744740255077583,,,,0,2,Bot,,,,,,,3.971407948287992,-122.585288996327,-0.7023650950183735,4.6359411292568735,20.21438507391832,-35.0087374939048,3.05062336,1.539566929,,,,84.7,2494.0,6.2,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.26,,,,,,,,15,3,Slider,0,1,0,1,1,0,0,1,Standard,Standard,44.0,-0.008,-0.073,,,,,0.073,,-1,-1,0.455,0.455,27,27,27,27,1,0,12.0,1.0,11.0,2.0,3.44,-0.52,-0.52,50.9,,,,,
SI,2026-07-09,90.2,-1.54,6.13,"Gonzales, Nick",693304,693821,,ball,,,,,14.0,,R,R,R,PIT,ATL,B,,,1,0,2026,-0.57,1.06,1.2804533038784045,2.223869068561672,,,,0,2,Bot,,,,,,,8.143089939687464,-131.13716583029688,-5.859940997249654,-8.19791867499401,25.392921714212523,-18.8810030453583,3.05062336,1.539566929,,,,90.5,2069.0,6.3,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.19,,,,,,,,15,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,208.0,0.008,0.082,,,,,-0.082,,-1,-1,0.447,0.447,27,27,27,27,1,0,12.0,1.0,11.0,2.0,1.73,0.57,0.57,49.2,,,,,
SI,2026-07-09,91.5,-1.52,6.11,"Gonzales, Nick",693304,693821,,ball,,,,,14.0,,R,R,R,PIT,ATL,B,,,0,0,2026,-0.79,1.01,1.2848039946020633,1.8646845625003368,,,,0,2,Bot,,,,,,,8.686946669883413,-132.88199695762216,-6.828929485253784,-11.12751375711152,26.043359523848636,-18.916927063394454,3.05062336,1.539566929,,,,91.6,2086.0,6.3,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.24,,,,,,,,15,1,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,205.0,0.004,0.042,,,,,-0.042,,-1,-1,0.443,0.443,27,27,27,27,1,0,12.0,1.0,11.0,2.0,1.7,0.79,0.79,50.9,,,,,
FF,2026-07-09,95.1,0.25,6.42,"Gonzales, Nick",693304,675916,walk,ball,,,,,14.0,Nick Gonzales walks.,R,R,R,PIT,ATL,B,,,3,2,2026,-0.45,1.54,0.6558520699867418,0.956854879192656,,,,0,8,Bot,,,,,,,2.053724283654317,-138.091658669238,-11.754389594360264,-6.18917040749109,29.25396736287423,-10.07909613001094,3.05062336,1.539566929,,,,94.2,2407.0,5.8,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.73,,0.698418,0.7,1.0,0.0,0.0,,71,9,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,201.0,0.083,0.36,,,,,-0.36,,-1,-1,0.323,0.323,30,27,31,27,1,3,7.0,1.0,,2.0,0.98,0.45,0.45,59.3,,,,,
FF,2026-07-09,94.6,0.19,6.49,"Gonzales, Nick",693304,675916,,foul,,,,,2.0,,R,R,R,PIT,ATL,S,,,3,2,2026,-0.48,1.45,-0.138516244988372,2.74358231534977,,,,0,8,Bot,,,,,,,0.250729241465523,-137.77640152615007,-7.135229645840377,-6.250627652780648,28.981313164536527,-12.295802720392675,3.05062336,1.539566929,92.0,78.3,11.0,94.0,2278.0,5.8,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.72,,,,,,,,71,8,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,209.0,0.0,0.0,74.3,7.0,,,0.0,88.0,-1,-1,0.323,0.323,30,27,31,27,1,3,7.0,1.0,,2.0,1.08,0.48,0.48,62.3,6.695290091621746,-1.605154336484928,36.05679232882715,32.43870655909483,26.994251421465453
FF,2026-07-09,95.1,0.23,6.52,"Gonzales, Nick",693304,675916,,ball,,,,,11.0,,R,R,R,PIT,ATL,B,,,2,2,2026,-0.6,1.47,-0.4918914104175913,4.439266123221793,,,,0,8,Bot,,,,,,,-0.5069508019499085,-138.4751702224569,-2.947718004554745,-7.594265081139265,30.881493537066657,-12.85793916994424,3.05062336,1.539566929,,,,93.9,2292.0,5.5,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.98,,,,,,,,71,7,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,204.0,0.024,0.113,,,,,-0.113,,-1,-1,0.299,0.299,30,27,31,27,1,3,7.0,1.0,,2.0,1.05,0.6,0.6,58.9,,,,,
SI,2026-07-09,96.0,-2.41,5.2,"Gonzales, Nick",693304,702275,walk,ball,,,,,3.0,Nick Gonzales walks.,R,R,R,PIT,ATL,B,,,3,2,2026,-1.2,0.59,0.6842610383243273,3.0383588016763987,,,,0,6,Bot,,,,,,,10.85742354024564,-139.4402302207245,-1.3428272130800876,-18.03497164442193,28.6256401981546,-24.34592635695556,3.05062336,1.539566929,,,,96.5,2306.0,6.5,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.05,,0.698418,0.7,1.0,0.0,0.0,,56,7,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,232.0,0.051,0.36,,,,,-0.36,,-2,-2,0.269,0.269,23,27,23,27,1,2,5.0,1.0,3.0,2.0,1.88,1.2,1.2,25.2,,,,,
FF,2026-07-09,94.2,0.16,6.55,"Gonzales, Nick",693304,675916,,ball,,,,,12.0,,R,R,R,PIT,ATL,B,,,1,2,2026,-0.43,1.6,0.5310323764817475,3.897246025730565,,,,0,8,Bot,,,,,,,1.9058618068386144,-137.1214899003762,-4.5465114369870445,-5.893611705421217,31.27225532534449,-11.224774370564074,3.05062336,1.539566929,,,,93.1,2307.0,5.7,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.82,,,,,,,,71,6,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,204.0,0.01,0.046,,,,,-0.046,,-1,-1,0.289,0.289,30,27,31,27,1,3,7.0,1.0,,2.0,0.97,0.43,0.43,59.7,,,,,
SI,2026-07-09,95.5,-2.43,5.26,"Gonzales, Nick",693304,702275,,foul,,,,,11.0,,R,R,R,PIT,ATL,S,,,3,2,2026,-1.34,0.66,-1.0549805426058445,3.371075751012538,,,,0,6,Bot,,,,,,,6.630379519104182,-138.96223280546354,-0.7235210984906363,-18.801333872919617,29.06133406185213,-23.624858901388148,3.05062336,1.539566929,81.0,49.9,12.0,95.9,2322.0,6.4,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.12,,,,,,,,56,6,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,229.0,0.0,0.0,57.9,5.2,,,0.0,88.0,-2,-2,0.269,0.269,23,27,23,27,1,2,5.0,1.0,3.0,2.0,1.83,1.34,1.34,24.2,-8.075899338894978,31.251524329438787,35.90987020163584,23.39460780565295,16.390814243741538
SI,2026-07-09,93.9,-2.39,5.35,"Gonzales, Nick",693304,702275,,foul,,,,,5.0,,R,R,R,PIT,ATL,S,,,3,1,2026,-1.26,0.6,-0.1068124494326501,2.081690390537645,,,,0,6,Bot,,,,,,,8.686413027433876,-136.5042341682952,-3.9025031585929786,-17.62518122862414,28.26699890191299,-24.03435989391229,3.05062336,1.539566929,263.0,89.9,20.0,94.3,2398.0,6.4,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.05,,,,,,,,56,5,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,229.0,-0.015,-0.101,71.3,6.4,,,0.101,89.9,-2,-2,0.284,0.284,23,27,23,27,1,2,5.0,1.0,3.0,2.0,1.98,1.26,1.26,25.9,-7.493229234572571,21.814355947876265,40.39036993466396,34.245124853182446,17.63966552533921
CU,2026-07-09,84.2,0.12,6.49,"Gonzales, Nick",693304,675916,,foul,,,,,9.0,,R,R,R,PIT,ATL,S,,,1,2,2026,-0.13,-0.36,0.3291267810581212,1.5422818997168446,,,,0,8,Bot,,,,,,,0.7260191168549204,-122.743417078173,-4.145325782351353,-1.4602053723704682,22.571455470591665,-35.29082090734905,3.05062336,1.539566929,0.0,50.3,-76.0,83.3,2516.0,5.4,823359,686948,621566,645277,663586,805347,643289,671739,573262,55.07,,,,,,,,71,5,Curveball,5,6,5,6,6,5,5,6,Standard,Standard,11.0,0.0,0.0,67.7,8.5,,,0.0,88.0,-1,-1,0.289,0.289,30,27,31,27,1,3,7.0,1.0,,2.0,3.55,0.13,0.13,57.5,13.34543872812346,-20.804040929954255,37.48436259003169,38.33859621300854,42.97746236848381
SI,2026-07-09,94.3,-2.44,5.23,"Gonzales, Nick",693304,702275,,called_strike,,,,,11.0,,R,R,R,PIT,ATL,S,,,3,0,2026,-1.34,0.39,-0.5146840388784681,3.296374017416293,,,,0,6,Bot,,,,,,,7.967705931333675,-137.27020497090527,-0.0965270375855813,-18.62368755488777,28.03612652425378,-27.39083263609985,3.05062336,1.539566929,,,,94.6,2405.0,6.3,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.2,,,,,,,,56,4,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,233.0,-0.012,-0.084,,,,,0.084,,-2,-2,0.296,0.296,23,27,23,27,1,2,5.0,1.0,3.0,2.0,2.15,1.34,1.34,22.0,,,,,
CU,2026-07-09,85.1,0.14,6.43,"Gonzales, Nick",693304,675916,,foul,,,,,2.0,,R,R,R,PIT,ATL,S,,,1,2,2026,0.08,-0.39,0.2285598892382842,2.8531973884965804,,,,0,8,Bot,,,,,,,0.0474034316102633,-124.03782172601646,-1.144942802726247,0.803976605162475,22.914358818126253,-36.17044001117963,3.05062336,1.539566929,211.0,73.9,50.0,84.4,2551.0,5.6,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.93,,,,,,,,71,4,Curveball,5,6,5,6,6,5,5,6,Standard,Standard,34.0,0.0,0.0,67.4,6.7,,,0.0,88.0,-1,-1,0.289,0.289,30,27,31,27,1,3,7.0,1.0,,2.0,3.5,-0.08,-0.08,56.2,7.255776433348099,18.308911922218197,31.15766135437341,37.677865125103935,23.511402997311656
FF,2026-07-09,94.1,0.13,6.51,"Gonzales, Nick",693304,675916,,swinging_strike,,,,,5.0,,R,R,R,PIT,ATL,S,,,1,1,2026,-0.48,1.7,0.0566658770573978,2.510605039603912,,,,0,8,Bot,,,,,,,0.8773935084443868,-136.89154796229516,-8.21171410795122,-6.251873461320081,27.658539656349767,-9.238673233165626,3.05062336,1.539566929,,,,93.4,2524.0,5.7,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.77,,,,,,,,71,3,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,202.0,-0.016,-0.06,75.1,7.1,0.788629368,,0.06,,-1,-1,0.305,0.305,30,27,31,27,1,3,7.0,1.0,,2.0,0.86,0.48,0.48,59.5,1.2129033834775471,12.537002962130533,42.25132779695268,35.7998819309214,19.23064618297088
SI,2026-07-09,94.8,-2.42,5.28,"Gonzales, Nick",693304,702275,,ball,,,,,8.0,,R,R,R,PIT,ATL,B,,,2,0,2026,-1.38,0.72,0.1573362435873782,1.4518888942270818,,,,0,6,Bot,,,,,,,9.760017254098043,-137.74199883031574,-5.764040163600958,-19.649821473150865,28.66626796728192,-21.840591901531518,3.05062336,1.539566929,,,,94.9,2366.0,6.3,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.2,,,,,,,,56,3,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,233.0,0.018,0.148,,,,,-0.148,,-2,-2,0.278,0.278,23,27,23,27,1,2,5.0,1.0,3.0,2.0,1.81,1.38,1.38,28.0,,,,,
SI,2026-07-09,93.4,-2.36,5.38,"Gonzales, Nick",693304,702275,,ball,,,,,14.0,,R,R,R,PIT,ATL,B,,,1,0,2026,-1.35,0.72,0.6703200813398389,1.1583178315138123,,,,0,6,Bot,,,,,,,10.733063569289952,-135.58576649924078,-6.516487759588862,-18.917976112119756,27.06089471896328,-22.053758763184383,3.05062336,1.539566929,,,,93.9,2326.0,6.5,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.01,,,,,,,,56,2,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,231.0,0.012,0.082,,,,,-0.082,,-2,-2,0.266,0.266,23,27,23,27,1,2,5.0,1.0,3.0,2.0,1.89,1.35,1.35,25.9,,,,,
FF,2026-07-09,94.4,0.23,6.44,"Gonzales, Nick",693304,675916,,ball,,,,,14.0,,R,R,R,PIT,ATL,B,,,0,1,2026,-0.53,1.69,1.1072767102041436,1.3325335932242155,,,,0,8,Bot,,,,,,,3.402347302328461,-137.10087331744057,-11.064224258711826,-7.389128440673365,27.29486930843914,-8.679997032329442,3.05062336,1.539566929,,,,93.9,2509.0,5.9,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.62,,,,,,,,71,2,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,204.0,0.006,0.029,,,,,-0.029,,-1,-1,0.299,0.299,30,27,31,27,1,3,7.0,1.0,,2.0,0.86,0.53,0.53,61.9,,,,,
SI,2026-07-09,94.2,-2.33,5.4,"Gonzales, Nick",693304,702275,,ball,,,,,11.0,,R,R,R,PIT,ATL,B,,,0,0,2026,-1.27,0.72,-1.0919441151568348,2.321684434385623,,,,0,6,Bot,,,,,,,6.074312054661484,-137.08621611344222,-3.7729564579245194,-17.412844512532384,28.41771288193079,-22.398742651849133,3.05062336,1.539566929,,,,94.6,2318.0,6.4,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.09,,,,,,,,56,1,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,223.0,0.006,0.042,,,,,-0.042,,-2,-2,0.26,0.26,23,27,23,27,1,2,5.0,1.0,3.0,2.0,1.83,1.27,1.27,27.1,,,,,
FF,2026-07-09,93.5,0.03,6.47,"Gonzales, Nick",693304,675916,,foul,,,,,4.0,,R,R,R,PIT,ATL,S,,,0,0,2026,-0.27,1.64,-0.5733433236892381,2.5330442387699126,,,,0,8,Bot,,,,,,,-0.929324335129775,-136.07382132944898,-7.780260212495208,-3.1521439024541795,30.07744701230988,-10.247652769438924,3.05062336,1.539566929,200.0,70.2,49.0,92.6,2365.0,5.8,823359,686948,621566,645277,663586,805347,643289,671739,573262,54.74,,,,,,,,71,1,4-Seam Fastball,5,6,5,6,6,5,5,6,Standard,Standard,199.0,-0.009,-0.041,71.3,7.4,,,0.041,88.0,-1,-1,0.308,0.308,30,27,31,27,1,3,7.0,1.0,,2.0,0.96,0.27,0.27,61.4,8.77794297694491,-6.940203565272699,43.72109211813159,28.28455550541918,25.33119014708943
SL,2026-07-08,85.2,-2.36,5.89,"Gonzales, Nick",693304,656550,strikeout,swinging_strike,,,,,9.0,Nick Gonzales strikes out swinging.,R,R,R,PIT,ATL,S,2.0,,1,2,2026,0.27,-0.29,0.6909608453534102,1.6837760019736492,,,,1,4,Bot,,,,,,,6.488519841232631,-123.94360231295984,-2.759357869208916,1.5160473111188697,24.14680475708962,-34.79529213954539,3.05062336,1.539566929,,,,84.9,2626.0,6.0,823360,663698,621566,645277,663586,622761,643289,671739,573262,54.47,,0.0,0.0,1.0,0.0,0.0,,27,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,46.0,-0.014,-0.182,68.7,8.5,1.859912256,,0.182,,0,0,0.527,0.527,30,27,30,27,2,1,5.0,1.0,11.0,1.0,3.42,-0.27,-0.27,41.8,26.510805386384163,-19.75713435091297,38.17331145339834,40.89989840446593,42.46763494770171
SI,2026-07-08,92.1,-2.58,5.71,"Gonzales, Nick",693304,656550,,ball,,,,,13.0,,R,R,R,PIT,ATL,B,,,0,2,2026,-0.8,0.54,-1.4667125407399595,2.167007049632855,,,,1,4,Bot,,,,,,,4.556521376208771,-134.09403841349686,-4.1560143651880095,-10.690744628712908,28.605018186260505,-24.93977434812025,3.05062336,1.539566929,,,,91.9,2164.0,6.1,823360,663698,621566,645277,663586,622761,643289,671739,573262,54.42,,,,,,,,27,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,219.0,0.002,0.019,,,,,-0.019,,0,0,0.525,0.525,30,27,30,27,2,1,5.0,1.0,11.0,1.0,2.14,0.8,0.8,35.2,,,,,
